fold,train_end,test_start,test_end,n_train,n_test,mse,hit
34,2017-08-09,2017-09-07,2017-11-29,3280,60,5.634477929561399e-05,0.4166666666666667
35,2017-11-01,2017-11-30,2018-02-21,3340,60,0.00018592421838548034,0.48333333333333334
36,2018-01-24,2018-02-22,2018-05-16,3400,60,0.0001868952385848388,0.4
37,2018-04-18,2018-05-17,2018-08-08,3460,60,0.00013124053657520562,0.55
38,2018-07-11,2018-08-09,2018-10-31,3520,60,0.00016365261399187148,0.38333333333333336
39,2018-10-03,2018-11-01,2019-01-23,3580,60,0.0003410928475204855,0.48333333333333334
40,2018-12-26,2019-01-24,2019-04-17,3640,60,0.00011064512364100665,0.4166666666666667
41,2019-03-20,2019-04-18,2019-07-10,3700,60,0.00013318379933480173,0.5166666666666667
42,2019-06-12,2019-07-11,2019-10-02,3760,60,0.00019095557217951864,0.5166666666666667
43,2019-09-04,2019-10-03,2019-12-25,3820,60,0.00012783295824192464,0.48333333333333334
44,2019-11-27,2019-12-26,2020-03-18,3880,60,0.002498764544725418,0.48333333333333334
45,2020-02-19,2020-03-19,2020-06-10,3940,60,0.00249558687210083,0.4666666666666667
46,2020-05-13,2020-06-11,2020-09-02,4000,60,0.0004875511222053319,0.4666666666666667
47,2020-08-05,2020-09-03,2020-11-25,4060,60,0.0010475455783307552,0.4666666666666667
48,2020-10-28,2020-11-26,2021-02-17,4120,60,0.0005437580985017121,0.4666666666666667
49,2021-01-20,2021-02-18,2021-05-12,4180,60,0.0003779037215281278,0.31666666666666665
50,2021-04-14,2021-05-13,2021-08-04,4240,60,0.0003374572843313217,0.5166666666666667
51,2021-07-07,2021-08-05,2021-10-27,4300,60,0.00029855899629183114,0.5333333333333333
52,2021-09-29,2021-10-28,2022-01-19,4360,60,0.0002761917421594262,0.48333333333333334
53,2021-12-22,2022-01-20,2022-04-13,4420,60,0.00033693676232360303,0.5333333333333333
54,2022-03-16,2022-04-14,2022-07-06,4480,60,0.0007131812744773924,0.5333333333333333
55,2022-06-08,2022-07-07,2022-09-28,4540,60,0.00048793473979458213,0.4
56,2022-08-31,2022-09-29,2022-12-21,4600,60,0.0003980561450589448,0.5333333333333333
57,2022-11-23,2022-12-22,2023-03-15,4660,60,0.0003101772745139897,0.4666666666666667
58,2023-02-15,2023-03-16,2023-06-07,4720,60,0.00026694696862250566,0.36666666666666664
59,2023-05-10,2023-06-08,2023-08-30,4780,60,0.00012179780605947599,0.5833333333333334
60,2023-08-02,2023-08-31,2023-11-22,4840,60,0.00018647839897312224,0.5166666666666667
61,2023-10-25,2023-11-23,2024-02-14,4900,60,0.00012830655032303184,0.5
62,2024-01-17,2024-02-15,2024-05-08,4960,60,8.809877908788621e-05,0.55
63,2024-04-10,2024-05-09,2024-07-31,5020,60,0.00012587574019562453,0.5
64,2024-07-03,2024-08-01,2024-10-23,5080,60,0.00016971984587144107,0.5666666666666667
65,2024-09-25,2024-10-24,2025-01-15,5140,60,0.00012238170893397182,0.6166666666666667
66,2024-12-18,2025-01-16,2025-04-09,5200,60,0.0005996174877509475,0.4666666666666667
67,2025-03-12,2025-04-10,2025-07-02,5260,60,0.00020336116722319275,0.4166666666666667
68,2025-06-04,2025-07-03,2025-09-24,5320,60,0.00011116109817521647,0.45
69,2025-08-27,2025-09-25,2025-12-17,5380,60,0.00013811654935125262,0.5166666666666667
70,2025-11-19,2025-12-18,2026-03-11,5440,60,0.0002020398824242875,0.4
